 Tlab      phaseshift
          pwa93       esc96       nijm1       nijm2       reid93  

 92.000    28.63280    27.42597    28.34251    28.09274    28.21554
 93.000    28.39617    27.17289    28.09883    27.84807    27.97357
 94.000    28.16115    26.92140    27.85679    27.60505    27.73310
 95.000    27.92772    26.67147    27.61638    27.36365    27.49408
 96.000    27.69585    26.42309    27.37756    27.12386    27.25649
 97.000    27.46551    26.17623    27.14031    26.88563    27.02033
 98.000    27.23668    25.93086    26.90461    26.64896    26.78555
 99.000    27.00933    25.68696    26.67043    26.41380    26.55215
100.000    26.78344    25.44451    26.43776    26.18015    26.32011
101.000    26.55899    25.20348    26.20656    25.94798    26.08939
102.000    26.33595    24.96386    25.97682    25.71727    25.85998
103.000    26.11430    24.72563    25.74851    25.48799    25.63187
104.000    25.89401    24.48876    25.52162    25.26012    25.40504
105.000    25.67508    24.25323    25.29611    25.03365    25.17946
106.000    25.45746    24.01903    25.07199    24.80855    24.95512
107.000    25.24115    23.78613    24.84921    24.58480    24.73201
108.000    25.02612    23.55451    24.62777    24.36239    24.51010
109.000    24.81236    23.32417    24.40764    24.14130    24.28938
110.000    24.59984    23.09507    24.18882    23.92150    24.06984
111.000    24.38855    22.86721    23.97127    23.70298    23.85146
112.000    24.17846    22.64057    23.75498    23.48572    23.63422
113.000    23.96956    22.41512    23.53994    23.26971    23.41811
114.000    23.76183    22.19086    23.32612    23.05492    23.20311
115.000    23.55526    21.96776    23.11352    22.84135    22.98922
116.000    23.34982    21.74582    22.90211    22.62897    22.77641
117.000    23.14550    21.52501    22.69188    22.41777    22.56467
118.000    22.94229    21.30532    22.48281    22.20773    22.35400
119.000    22.74016    21.08674    22.27489    21.99885    22.14438
120.000    22.53911    20.86925    22.06811    21.79109    21.93579
121.000    22.33911    20.65285    21.86245    21.58446    21.72822
122.000    22.14016    20.43750    21.65789    21.37893    21.52167
123.000    21.94223    20.22321    21.45442    21.17449    21.31611
124.000    21.74531    20.00995    21.25203    20.97113    21.11155
125.000    21.54939    19.79772    21.05071    20.76883    20.90796
126.000    21.35445    19.58651    20.85044    20.56759    20.70533
127.000    21.16049    19.37629    20.65120    20.36738    20.50367
128.000    20.96748    19.16706    20.45299    20.16820    20.30294
129.000    20.77542    18.95881    20.25579    19.97003    20.10315
130.000    20.58429    18.75152    20.05960    19.77286    19.90429
131.000    20.39407    18.54519    19.86439    19.57668    19.70634
132.000    20.20476    18.33979    19.67016    19.38148    19.50929
133.000    20.01635    18.13533    19.47690    19.18725    19.31314
134.000    19.82882    17.93179    19.28459    18.99396    19.11788
135.000    19.64216    17.72915    19.09322    18.80163    18.92349
136.000    19.45635    17.52742    18.90279    18.61022    18.72997
137.000    19.27140    17.32657    18.71328    18.41974    18.53731
138.000    19.08728    17.12660    18.52468    18.23016    18.34550
139.000    18.90398    16.92750    18.33698    18.04149    18.15453
140.000    18.72150    16.72926    18.15017    17.85371    17.96439
141.000    18.53982    16.53187    17.96425    17.66681    17.77508
142.000    18.35894    16.33532    17.77919    17.48079    17.58659
143.000    18.17884    16.13959    17.59500    17.29562    17.39891
144.000    17.99951    15.94469    17.41165    17.11131    17.21202
145.000    17.82095    15.75061    17.22916    16.92784    17.02593
146.000    17.64314    15.55732    17.04749    16.74520    16.84063
147.000    17.46607    15.36483    16.86665    16.56339    16.65611
148.000    17.28974    15.17313    16.68662    16.38239    16.47236
149.000    17.11413    14.98221    16.50740    16.20221    16.28937
150.000    16.93924    14.79206    16.32899    16.02282    16.10714
151.000    16.76506    14.60267    16.15136    15.84422    15.92566
152.000    16.59158    14.41404    15.97451    15.66640    15.74493
153.000    16.41878    14.22615    15.79843    15.48936    15.56493
154.000    16.24667    14.03900    15.62313    15.31309    15.38566
155.000    16.07523    13.85259    15.44858    15.13757    15.20712
156.000    15.90446    13.66690    15.27478    14.96281    15.02930
157.000    15.73434    13.48192    15.10172    14.78879    14.85219
158.000    15.56487    13.29766    14.92940    14.61550    14.67578
159.000    15.39605    13.11409    14.75780    14.44295    14.50007
160.000    15.22785    12.93123    14.58693    14.27111    14.32506
161.000    15.06028    12.74905    14.41677    14.09999    14.15074
162.000    14.89333    12.56756    14.24731    13.92958    13.97709
163.000    14.72699    12.38674    14.07856    13.75987    13.80413
164.000    14.56125    12.20659    13.91049    13.59085    13.63183
165.000    14.39611    12.02711    13.74312    13.42252    13.46020
166.000    14.23156    11.84828    13.57642    13.25487    13.28923
167.000    14.06759    11.67010    13.41039    13.08789    13.11891
168.000    13.90419    11.49257    13.24503    12.92158    12.94924
169.000    13.74137    11.31567    13.08033    12.75593    12.78022
170.000    13.57910    11.13941    12.91629    12.59094    12.61184
171.000    13.41739    10.96378    12.75289    12.42660    12.44409
172.000    13.25623    10.78876    12.59013    12.26290    12.27697
173.000    13.09561    10.61436    12.42801    12.09983    12.11047
174.000    12.93553    10.44057    12.26651    11.93740    11.94459
175.000    12.77598    10.26738    12.10564    11.77560    11.77932
176.000    12.61695    10.09480    11.94539    11.61441    11.61467
